row ID,pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,cabinCategory,embarked,boat,body,home.dest
Row652,3,no,"Augustsson, Mr. Albert",male,23,0,0,347468,7.8542,,,S,,,"Krakoryd, Sweden Bloomington, IL"
Row653,3,yes,"Ayoub, Miss. Banoura",female,13,0,0,2687,7.2292,,,C,C,,"Syria Youngstown, OH"
Row654,3,no,"Baccos, Mr. Raffull",male,20,0,0,2679,7.225,,,C,,,
Row655,3,no,"Backstrom, Mr. Karl Alfred",male,32,1,0,3101278,15.85,,,S,D,,"Ruotsinphytaa, Finland New York, NY"
Row656,3,yes,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33,3,0,3101278,15.85,,,S,,,"Ruotsinphytaa, Finland New York, NY"
Row657,3,yes,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,,,C,C,,"Syria New York, NY"
Row658,3,yes,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,,C,C,,"Syria New York, NY"
Row659,3,yes,"Baclini, Miss. Marie Catherine",female,5,2,1,2666,19.2583,,,C,C,,"Syria New York, NY"
Row660,3,yes,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24,0,3,2666,19.2583,,,C,C,,"Syria New York, NY"
Row661,3,yes,"Badman, Miss. Emily Louisa",female,18,0,0,A/4 31416,8.05,,,S,C,,"London Skanteales, NY"
Row662,3,no,"Badt, Mr. Mohamed",male,40,0,0,2623,7.225,,,C,,,
Row663,3,no,"Balkic, Mr. Cerin",male,26,0,0,349248,7.8958,,,S,,,
Row664,3,yes,"Barah, Mr. Hanna Assi",male,20,0,0,2663,7.2292,,,C,15,,
Row665,3,no,"Barbara, Miss. Saiide",female,18,0,1,2691,14.4542,,,C,,,"Syria Ottawa, ON"
Row666,3,no,"Barbara, Mrs. (Catherine David)",female,45,0,1,2691,14.4542,,,C,,,"Syria Ottawa, ON"
Row667,3,no,"Barry, Miss. Julia",female,27,0,0,330844,7.8792,,,Q,,,"New York, NY"
Row668,3,no,"Barton, Mr. David John",male,22,0,0,324669,8.05,,,S,,,"England New York, NY"
Row669,3,no,"Beavan, Mr. William Thomas",male,19,0,0,323951,8.05,,,S,,,England
Row670,3,no,"Bengtsson, Mr. John Viktor",male,26,0,0,347068,7.775,,,S,,,"Krakudden, Sweden Moune, IL"
Row671,3,no,"Berglund, Mr. Karl Ivar Sven",male,22,0,0,PP 4348,9.35,,,S,,,"Tranvik, Finland New York"
Row672,3,no,"Betros, Master. Seman",male,,0,0,2622,7.2292,,,C,,,
Row673,3,no,"Betros, Mr. Tannous",male,20,0,0,2648,4.0125,,,C,,,Syria
Row674,3,yes,"Bing, Mr. Lee",male,32,0,0,1601,56.4958,,,S,C,,"Hong Kong New York, NY"
Row675,3,no,"Birkeland, Mr. Hans Martin Monsen",male,21,0,0,312992,7.775,,,S,,,"Brennes, Norway New York"
Row676,3,no,"Bjorklund, Mr. Ernst Herbert",male,18,0,0,347090,7.75,,,S,,,"Stockholm, Sweden New York"
Row677,3,no,"Bostandyeff, Mr. Guentcho",male,26,0,0,349224,7.8958,,,S,,,"Bulgaria Chicago, IL"
Row678,3,no,"Boulos, Master. Akar",male,6,1,1,2678,15.2458,,,C,,,"Syria Kent, ON"
Row679,3,no,"Boulos, Miss. Nourelain",female,9,1,1,2678,15.2458,,,C,,,"Syria Kent, ON"
Row680,3,no,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,,C,,,Syria
Row681,3,no,"Boulos, Mrs. Joseph (Sultana)",female,,0,2,2678,15.2458,,,C,,,"Syria Kent, ON"
Row682,3,no,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,,Q,,,"Ireland Chicago, IL"
Row683,3,no,"Bourke, Mr. John",male,40,1,1,364849,15.5,,,Q,,,"Ireland Chicago, IL"
Row684,3,no,"Bourke, Mrs. John (Catherine)",female,32,1,1,364849,15.5,,,Q,,,"Ireland Chicago, IL"
Row685,3,no,"Bowen, Mr. David John Dai",male,21,0,0,54636,16.1,,,S,,,"Treherbert, Cardiff, Wales"
Row686,3,yes,"Bradley, Miss. Bridget Delia",female,22,0,0,334914,7.725,,,Q,13,,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY"
Row687,3,no,"Braf, Miss. Elin Ester Maria",female,20,0,0,347471,7.8542,,,S,,,"Medeltorp, Sweden Chicago, IL"
Row688,3,no,"Braund, Mr. Lewis Richard",male,29,1,0,3460,7.0458,,,S,,,"Bridgerule, Devon"
Row689,3,no,"Braund, Mr. Owen Harris",male,22,1,0,A/5 21171,7.25,,,S,,,"Bridgerule, Devon"
Row690,3,no,"Brobeck, Mr. Karl Rudolf",male,22,0,0,350045,7.7958,,,S,,,"Sweden Worcester, MA"
Row691,3,no,"Brocklebank, Mr. William Alfred",male,35,0,0,364512,8.05,,,S,,,"Broomfield, Chelmsford, England"
Row692,3,no,"Buckley, Miss. Katherine",female,18.5,0,0,329944,7.2833,,,Q,,299,"Co Cork, Ireland Roxbury, MA"
Row693,3,yes,"Buckley, Mr. Daniel",male,21,0,0,330920,7.8208,,,Q,13,,"Kingwilliamstown, Co Cork, Ireland New York, NY"
Row694,3,no,"Burke, Mr. Jeremiah",male,19,0,0,365222,6.75,,,Q,,,"Co Cork, Ireland Charlestown, MA"
Row695,3,no,"Burns, Miss. Mary Delia",female,18,0,0,330963,7.8792,,,Q,,,"Co Sligo, Ireland New York, NY"
Row696,3,no,"Cacic, Miss. Manda",female,21,0,0,315087,8.6625,,,S,,,
Row697,3,no,"Cacic, Miss. Marija",female,30,0,0,315084,8.6625,,,S,,,
Row698,3,no,"Cacic, Mr. Jego Grga",male,18,0,0,315091,8.6625,,,S,,,
Row699,3,no,"Cacic, Mr. Luka",male,38,0,0,315089,8.6625,,,S,,,Croatia
Row700,3,no,"Calic, Mr. Jovo",male,17,0,0,315093,8.6625,,,S,,,
Row701,3,no,"Calic, Mr. Petar",male,17,0,0,315086,8.6625,,,S,,,
Row702,3,no,"Canavan, Miss. Mary",female,21,0,0,364846,7.75,,,Q,,,
Row703,3,no,"Canavan, Mr. Patrick",male,21,0,0,364858,7.75,,,Q,,,"Ireland Philadelphia, PA"
Row704,3,no,"Cann, Mr. Ernest Charles",male,21,0,0,A./5. 2152,8.05,,,S,,,
Row705,3,no,"Caram, Mr. Joseph",male,,1,0,2689,14.4583,,,C,,,"Ottawa, ON"
Row706,3,no,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,,C,,,"Ottawa, ON"
Row707,3,no,"Carlsson, Mr. August Sigfrid",male,28,0,0,350042,7.7958,,,S,,,"Dagsas, Sweden Fower, MN"
Row708,3,no,"Carlsson, Mr. Carl Robert",male,24,0,0,350409,7.8542,,,S,,,"Goteborg, Sweden Huntley, IL"
Row709,3,yes,"Carr, Miss. Helen Ellen",female,16,0,0,367231,7.75,,,Q,16,,"Co Longford, Ireland New York, NY"
Row710,3,no,"Carr, Miss. Jeannie",female,37,0,0,368364,7.75,,,Q,,,"Co Sligo, Ireland Hartford, CT"
Row711,3,no,"Carver, Mr. Alfred John",male,28,0,0,392095,7.25,,,S,,,"St Denys, Southampton, Hants"
Row712,3,no,"Celotti, Mr. Francesco",male,24,0,0,343275,8.05,,,S,,,London
Row713,3,no,"Charters, Mr. David",male,21,0,0,A/5. 13032,7.7333,,,Q,,,"Ireland New York, NY"
Row714,3,yes,"Chip, Mr. Chang",male,32,0,0,1601,56.4958,,,S,C,,"Hong Kong New York, NY"
Row715,3,no,"Christmann, Mr. Emil",male,29,0,0,343276,8.05,,,S,,,
Row716,3,no,"Chronopoulos, Mr. Apostolos",male,26,1,0,2680,14.4542,,,C,,,Greece
Row717,3,no,"Chronopoulos, Mr. Demetrios",male,18,1,0,2680,14.4542,,,C,,,Greece
Row718,3,no,"Coelho, Mr. Domingos Fernandeo",male,20,0,0,SOTON/O.Q. 3101307,7.05,,,S,,,Portugal
Row719,3,yes,"Cohen, Mr. Gurshon Gus",male,18,0,0,A/5 3540,8.05,,,S,12,,"London Brooklyn, NY"
Row720,3,no,"Colbert, Mr. Patrick",male,24,0,0,371109,7.25,,,Q,,,"Co Limerick, Ireland Sherbrooke, PQ"
Row721,3,no,"Coleff, Mr. Peju",male,36,0,0,349210,7.4958,,,S,,,"Bulgaria Chicago, IL"
Row722,3,no,"Coleff, Mr. Satio",male,24,0,0,349209,7.4958,,,S,,,
Row723,3,no,"Conlon, Mr. Thomas Henry",male,31,0,0,21332,7.7333,,,Q,,,"Philadelphia, PA"
Row724,3,no,"Connaghton, Mr. Michael",male,31,0,0,335097,7.75,,,Q,,,"Ireland Brooklyn, NY"
Row725,3,yes,"Connolly, Miss. Kate",female,22,0,0,370373,7.75,,,Q,13,,Ireland
Row726,3,no,"Connolly, Miss. Kate",female,30,0,0,330972,7.6292,,,Q,,,Ireland
Row727,3,no,"Connors, Mr. Patrick",male,70.5,0,0,370369,7.75,,,Q,,171,
Row728,3,no,"Cook, Mr. Jacob",male,43,0,0,A/5 3536,8.05,,,S,,,
Row729,3,no,"Cor, Mr. Bartol",male,35,0,0,349230,7.8958,,,S,,,Austria
Row730,3,no,"Cor, Mr. Ivan",male,27,0,0,349229,7.8958,,,S,,,Austria
Row731,3,no,"Cor, Mr. Liudevit",male,19,0,0,349231,7.8958,,,S,,,Austria
Row732,3,no,"Corn, Mr. Harry",male,30,0,0,SOTON/OQ 392090,8.05,,,S,,,London
Row733,3,yes,"Coutts, Master. Eden Leslie Neville",male,9,1,1,C.A. 37671,15.9,,,S,2,,"England Brooklyn, NY"
Row734,3,yes,"Coutts, Master. William Loch William",male,3,1,1,C.A. 37671,15.9,,,S,2,,"England Brooklyn, NY"
Row735,3,yes,"Coutts, Mrs. William (Winnie Minnie Treanor)",female,36,0,2,C.A. 37671,15.9,,,S,2,,"England Brooklyn, NY"
Row736,3,no,"Coxon, Mr. Daniel",male,59,0,0,364500,7.25,,,S,,,"Merrill, WI"
Row737,3,no,"Crease, Mr. Ernest James",male,19,0,0,S.P. 3464,8.1583,,,S,,,"Bristol, England Cleveland, OH"
Row738,3,yes,"Cribb, Miss. Laura Alice",female,17,0,1,371362,16.1,,,S,12,,"Bournemouth, England Newark, NJ"
Row739,3,no,"Cribb, Mr. John Hatfield",male,44,0,1,371362,16.1,,,S,,,"Bournemouth, England Newark, NJ"
Row740,3,no,"Culumovic, Mr. Jeso",male,17,0,0,315090,8.6625,,,S,,,Austria-Hungary
Row741,3,no,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,,,C,,9,
Row742,3,yes,"Dahl, Mr. Karl Edwart",male,45,0,0,7598,8.05,,,S,15,,"Australia Fingal, ND"
Row743,3,no,"Dahlberg, Miss. Gerda Ulrika",female,22,0,0,7552,10.5167,,,S,,,"Norrlot, Sweden Chicago, IL"
Row744,3,no,"Dakic, Mr. Branko",male,19,0,0,349228,10.1708,,,S,,,Austria
Row745,3,yes,"Daly, Miss. Margaret Marcella Maggie",female,30,0,0,382650,6.95,,,Q,15,,"Co Athlone, Ireland New York, NY"
Row746,3,yes,"Daly, Mr. Eugene Patrick",male,29,0,0,382651,7.75,,,Q,13 15 B,,"Co Athlone, Ireland New York, NY"
Row747,3,no,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.3333,0,2,347080,14.4,,,S,,,"Stanton, IA"
Row748,3,no,"Danbom, Mr. Ernst Gilbert",male,34,1,1,347080,14.4,,,S,,197,"Stanton, IA"
Row749,3,no,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28,1,1,347080,14.4,,,S,,,"Stanton, IA"
Row750,3,no,"Danoff, Mr. Yoto",male,27,0,0,349219,7.8958,,,S,,,"Bulgaria Chicago, IL"
Row751,3,no,"Dantcheff, Mr. Ristiu",male,25,0,0,349203,7.8958,,,S,,,"Bulgaria Chicago, IL"
Row752,3,no,"Davies, Mr. Alfred J",male,24,2,0,A/4 48871,24.15,,,S,,,"West Bromwich, England Pontiac, MI"
Row753,3,no,"Davies, Mr. Evan",male,22,0,0,SC/A4 23568,8.05,,,S,,,
Row754,3,no,"Davies, Mr. John Samuel",male,21,2,0,A/4 48871,24.15,,,S,,,"West Bromwich, England Pontiac, MI"
Row755,3,no,"Davies, Mr. Joseph",male,17,2,0,A/4 48873,8.05,,,S,,,"West Bromwich, England Pontiac, MI"
Row756,3,no,"Davison, Mr. Thomas Henry",male,,1,0,386525,16.1,,,S,,,"Liverpool, England Bedford, OH"
Row757,3,yes,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,,1,0,386525,16.1,,,S,16,,"Liverpool, England Bedford, OH"
Row758,3,yes,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,,,S,15,,"Tampico, MT"
Row759,3,yes,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36,1,0,345572,17.4,,,S,13,,"Tampico, MT"
Row760,3,yes,"de Mulder, Mr. Theodore",male,30,0,0,345774,9.5,,,S,11,,"Belgium Detroit, MI"
Row761,3,no,"de Pelsmaeker, Mr. Alfons",male,16,0,0,345778,9.5,,,S,,,
Row762,3,yes,"Dean, Master. Bertram Vere",male,1,1,2,C.A. 2315,20.575,,,S,10,,"Devon, England Wichita, KS"
Row763,3,yes,"Dean, Miss. Elizabeth Gladys Millvina",female,0.1667,1,2,C.A. 2315,20.575,,,S,10,,"Devon, England Wichita, KS"
Row764,3,no,"Dean, Mr. Bertram Frank",male,26,1,2,C.A. 2315,20.575,,,S,,,"Devon, England Wichita, KS"
Row765,3,yes,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33,1,2,C.A. 2315,20.575,,,S,10,,"Devon, England Wichita, KS"
Row766,3,no,"Delalic, Mr. Redjo",male,25,0,0,349250,7.8958,,,S,,,
Row767,3,no,"Demetri, Mr. Marinko",male,,0,0,349238,7.8958,,,S,,,
Row768,3,no,"Denkoff, Mr. Mitto",male,,0,0,349225,7.8958,,,S,,,"Bulgaria Coon Rapids, IA"
Row769,3,no,"Dennis, Mr. Samuel",male,22,0,0,A/5 21172,7.25,,,S,,,
Row770,3,no,"Dennis, Mr. William",male,36,0,0,A/5 21175,7.25,,,S,,,
Row771,3,yes,"Devaney, Miss. Margaret Delia",female,19,0,0,330958,7.8792,,,Q,C,,"Kilmacowen, Co Sligo, Ireland New York, NY"
Row772,3,no,"Dika, Mr. Mirko",male,17,0,0,349232,7.8958,,,S,,,
Row773,3,no,"Dimic, Mr. Jovan",male,42,0,0,315088,8.6625,,,S,,,
Row774,3,no,"Dintcheff, Mr. Valtcho",male,43,0,0,349226,7.8958,,,S,,,
Row775,3,no,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,,C,,,
Row776,3,no,"Dooley, Mr. Patrick",male,32,0,0,370376,7.75,,,Q,,,"Ireland New York, NY"
Row777,3,yes,"Dorking, Mr. Edward Arthur",male,19,0,0,A/5. 10482,8.05,,,S,B,,"England Oglesby, IL"
Row778,3,yes,"Dowdell, Miss. Elizabeth",female,30,0,0,364516,12.475,,,S,13,,"Union Hill, NJ"
Row779,3,no,"Doyle, Miss. Elizabeth",female,24,0,0,368702,7.75,,,Q,,,"Ireland New York, NY"
Row780,3,yes,"Drapkin, Miss. Jennie",female,23,0,0,SOTON/OQ 392083,8.05,,,S,,,"London New York, NY"
Row781,3,no,"Drazenoic, Mr. Jozef",male,33,0,0,349241,7.8958,,,C,,51,"Austria Niagara Falls, NY"
Row782,3,no,"Duane, Mr. Frank",male,65,0,0,336439,7.75,,,Q,,,
Row783,3,yes,"Duquemin, Mr. Joseph",male,24,0,0,S.O./P.P. 752,7.55,,,S,D,,"England Albion, NY"
Row784,3,no,"Dyker, Mr. Adolf Fredrik",male,23,1,0,347072,13.9,,,S,,,"West Haven, CT"
Row785,3,yes,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22,1,0,347072,13.9,,,S,16,,"West Haven, CT"
Row786,3,no,"Edvardsson, Mr. Gustaf Hjalmar",male,18,0,0,349912,7.775,,,S,,,"Tofta, Sweden Joliet, IL"
Row787,3,no,"Eklund, Mr. Hans Linus",male,16,0,0,347074,7.775,,,S,,,"Karberg, Sweden Jerome Junction, AZ"
Row788,3,no,"Ekstrom, Mr. Johan",male,45,0,0,347061,6.975,,,S,,,"Effington Rut, SD"
Row789,3,no,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,,C,,,
Row790,3,no,"Elias, Mr. Joseph",male,39,0,2,2675,7.2292,,,C,,,"Syria Ottawa, ON"
Row791,3,no,"Elias, Mr. Joseph Jr",male,17,1,1,2690,7.2292,,,C,,,
Row792,3,no,"Elias, Mr. Tannous",male,15,1,1,2695,7.2292,,,C,,,Syria
Row793,3,no,"Elsbury, Mr. William James",male,47,0,0,A/5 3902,7.25,,,S,,,"Illinois, USA"
Row794,3,yes,"Emanuel, Miss. Virginia Ethel",female,5,0,0,364516,12.475,,,S,13,,"New York, NY"
Row795,3,no,"Emir, Mr. Farred Chehab",male,,0,0,2631,7.225,,,C,,,
Row796,3,no,"Everett, Mr. Thomas James",male,40.5,0,0,C.A. 6212,15.1,,,S,,187,
Row797,3,no,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,,Q,,68,"Aughnacliff, Co Longford, Ireland New York, NY"
Row798,3,yes,"Finoli, Mr. Luigi",male,,0,0,SOTON/O.Q. 3101308,7.05,,,S,15,,"Italy Philadelphia, PA"
Row799,3,no,"Fischer, Mr. Eberhard Thelander",male,18,0,0,350036,7.7958,,,S,,,
Row800,3,no,"Fleming, Miss. Honora",female,,0,0,364859,7.75,,,Q,,,
Row801,3,no,"Flynn, Mr. James",male,,0,0,364851,7.75,,,Q,,,
Row802,3,no,"Flynn, Mr. John",male,,0,0,368323,6.95,,,Q,,,
Row803,3,no,"Foley, Mr. Joseph",male,26,0,0,330910,7.8792,,,Q,,,"Ireland Chicago, IL"
Row804,3,no,"Foley, Mr. William",male,,0,0,365235,7.75,,,Q,,,Ireland
Row805,3,yes,"Foo, Mr. Choong",male,,0,0,1601,56.4958,,,S,13,,"Hong Kong New York, NY"
Row806,3,no,"Ford, Miss. Doolina Margaret Daisy",female,21,2,2,W./C. 6608,34.375,,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
Row807,3,no,"Ford, Miss. Robina Maggie Ruby",female,9,2,2,W./C. 6608,34.375,,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
Row808,3,no,"Ford, Mr. Arthur",male,,0,0,A/5 1478,8.05,,,S,,,"Bridgwater, Somerset, England"
Row809,3,no,"Ford, Mr. Edward Watson",male,18,2,2,W./C. 6608,34.375,,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
Row810,3,no,"Ford, Mr. William Neal",male,16,1,3,W./C. 6608,34.375,,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
Row811,3,no,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48,1,3,W./C. 6608,34.375,,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
Row812,3,no,"Fox, Mr. Patrick",male,,0,0,368573,7.75,,,Q,,,"Ireland New York, NY"
Row813,3,no,"Franklin, Mr. Charles (Charles Fardon)",male,,0,0,SOTON/O.Q. 3101314,7.25,,,S,,,
Row814,3,no,"Gallagher, Mr. Martin",male,25,0,0,36864,7.7417,,,Q,,,"New York, NY"
Row815,3,no,"Garfirth, Mr. John",male,,0,0,358585,14.5,,,S,,,
Row816,3,no,"Gheorgheff, Mr. Stanio",male,,0,0,349254,7.8958,,,C,,,
Row817,3,no,"Gilinski, Mr. Eliezer",male,22,0,0,14973,8.05,,,S,,47,
Row818,3,yes,"Gilnagh, Miss. Katherine Katie",female,16,0,0,35851,7.7333,,,Q,16,,"Co Longford, Ireland New York, NY"
Row819,3,yes,"Glynn, Miss. Mary Agatha",female,,0,0,335677,7.75,,,Q,13,,"Co Clare, Ireland Washington, DC"
Row820,3,yes,"Goldsmith, Master. Frank John William Frankie",male,9,0,2,363291,20.525,,,S,C D,,"Strood, Kent, England Detroit, MI"
Row821,3,no,"Goldsmith, Mr. Frank John",male,33,1,1,363291,20.525,,,S,,,"Strood, Kent, England Detroit, MI"
Row822,3,no,"Goldsmith, Mr. Nathan",male,41,0,0,SOTON/O.Q. 3101263,7.85,,,S,,,"Philadelphia, PA"
Row823,3,yes,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31,1,1,363291,20.525,,,S,C D,,"Strood, Kent, England Detroit, MI"
Row824,3,no,"Goncalves, Mr. Manuel Estanslas",male,38,0,0,SOTON/O.Q. 3101306,7.05,,,S,,,Portugal
Row825,3,no,"Goodwin, Master. Harold Victor",male,9,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row826,3,no,"Goodwin, Master. Sidney Leonard",male,1,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row827,3,no,"Goodwin, Master. William Frederick",male,11,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row828,3,no,"Goodwin, Miss. Jessie Allis",female,10,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row829,3,no,"Goodwin, Miss. Lillian Amy",female,16,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row830,3,no,"Goodwin, Mr. Charles Edward",male,14,5,2,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row831,3,no,"Goodwin, Mr. Charles Frederick",male,40,1,6,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row832,3,no,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43,1,6,CA 2144,46.9,,,S,,,"Wiltshire, England Niagara Falls, NY"
Row833,3,no,"Green, Mr. George Henry",male,51,0,0,21440,8.05,,,S,,,"Dorking, Surrey, England"
Row834,3,no,"Gronnestad, Mr. Daniel Danielsen",male,32,0,0,8471,8.3625,,,S,,,"Foresvik, Norway Portland, ND"
Row835,3,no,"Guest, Mr. Robert",male,,0,0,376563,8.05,,,S,,,
Row836,3,no,"Gustafsson, Mr. Alfred Ossian",male,20,0,0,7534,9.8458,,,S,,,"Waukegan, Chicago, IL"
Row837,3,no,"Gustafsson, Mr. Anders Vilhelm",male,37,2,0,3101276,7.925,,,S,,98,"Ruotsinphytaa, Finland New York, NY"
Row838,3,no,"Gustafsson, Mr. Johan Birger",male,28,2,0,3101277,7.925,,,S,,,"Ruotsinphytaa, Finland New York, NY"
Row839,3,no,"Gustafsson, Mr. Karl Gideon",male,19,0,0,347069,7.775,,,S,,,"Myren, Sweden New York, NY"
Row840,3,no,"Haas, Miss. Aloisia",female,24,0,0,349236,8.85,,,S,,,
Row841,3,no,"Hagardon, Miss. Kate",female,17,0,0,AQ/3. 30631,7.7333,,,Q,,,
Row842,3,no,"Hagland, Mr. Ingvald Olai Olsen",male,,1,0,65303,19.9667,,,S,,,
Row843,3,no,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,,S,,,
Row844,3,no,"Hakkarainen, Mr. Pekka Pietari",male,28,1,0,STON/O2. 3101279,15.85,,,S,,,
Row845,3,yes,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24,1,0,STON/O2. 3101279,15.85,,,S,15,,
Row846,3,no,"Hampe, Mr. Leon",male,20,0,0,345769,9.5,,,S,,,
Row847,3,no,"Hanna, Mr. Mansour",male,23.5,0,0,2693,7.2292,,,C,,188,
Row848,3,no,"Hansen, Mr. Claus Peter",male,41,2,0,350026,14.1083,,,S,,,
Row849,3,no,"Hansen, Mr. Henrik Juul",male,26,1,0,350025,7.8542,,,S,,,
Row850,3,no,"Hansen, Mr. Henry Damsgaard",male,21,0,0,350029,7.8542,,,S,,69,
Row851,3,yes,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45,1,0,350026,14.1083,,,S,11,,
Row852,3,no,"Harknett, Miss. Alice Phoebe",female,,0,0,W./C. 6609,7.55,,,S,,,
Row853,3,no,"Harmer, Mr. Abraham (David Lishin)",male,25,0,0,374887,7.25,,,S,B,,
Row854,3,no,"Hart, Mr. Henry",male,,0,0,394140,6.8583,,,Q,,,
Row855,3,no,"Hassan, Mr. Houssein G N",male,11,0,0,2699,18.7875,,,C,,,
Row856,3,yes,"Healy, Miss. Hanora Nora",female,,0,0,370375,7.75,,,Q,16,,
Row857,3,yes,"Hedman, Mr. Oskar Arvid",male,27,0,0,347089,6.975,,,S,15,,
Row858,3,yes,"Hee, Mr. Ling",male,,0,0,1601,56.4958,,,S,C,,
Row859,3,no,"Hegarty, Miss. Hanora Nora",female,18,0,0,365226,6.75,,,Q,,,
Row860,3,yes,"Heikkinen, Miss. Laina",female,26,0,0,STON/O2. 3101282,7.925,,,S,,,
Row861,3,no,"Heininen, Miss. Wendla Maria",female,23,0,0,STON/O2. 3101290,7.925,,,S,,,
Row862,3,yes,"Hellstrom, Miss. Hilda Maria",female,22,0,0,7548,8.9625,,,S,C,,
Row863,3,no,"Hendekovic, Mr. Ignjac",male,28,0,0,349243,7.8958,,,S,,306,
Row864,3,no,"Henriksson, Miss. Jenny Lovisa",female,28,0,0,347086,7.775,,,S,,,
Row865,3,no,"Henry, Miss. Delia",female,,0,0,382649,7.75,,,Q,,,
Row866,3,yes,"Hirvonen, Miss. Hildur E",female,2,0,1,3101298,12.2875,,,S,15,,
Row867,3,yes,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22,1,1,3101298,12.2875,,,S,15,,
Row868,3,no,"Holm, Mr. John Fredrik Alexander",male,43,0,0,C 7075,6.45,,,S,,,
Row869,3,no,"Holthen, Mr. Johan Martin",male,28,0,0,C 4001,22.525,,,S,,,
Row870,3,yes,"Honkanen, Miss. Eliina",female,27,0,0,STON/O2. 3101283,7.925,,,S,,,
Row871,3,no,"Horgan, Mr. John",male,,0,0,370377,7.75,,,Q,,,
Row872,3,yes,"Howard, Miss. May Elizabeth",female,,0,0,A. 2. 39186,8.05,,,S,C,,
Row873,3,no,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42,0,0,348121,7.65,F G63,F,S,,120,
Row874,3,yes,"Hyman, Mr. Abraham",male,,0,0,3470,7.8875,,,S,C,,
Row875,3,no,"Ibrahim Shawah, Mr. Yousseff",male,30,0,0,2685,7.2292,,,C,,,
Row876,3,no,"Ilieff, Mr. Ylio",male,,0,0,349220,7.8958,,,S,,,
Row877,3,no,"Ilmakangas, Miss. Ida Livija",female,27,1,0,STON/O2. 3101270,7.925,,,S,,,
Row878,3,no,"Ilmakangas, Miss. Pieta Sofia",female,25,1,0,STON/O2. 3101271,7.925,,,S,,,
Row879,3,no,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,,S,,,
Row880,3,yes,"Jalsevac, Mr. Ivan",male,29,0,0,349240,7.8958,,,C,15,,
Row881,3,yes,"Jansson, Mr. Carl Olof",male,21,0,0,350034,7.7958,,,S,A,,
Row882,3,no,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,,S,,,
Row883,3,no,"Jensen, Mr. Hans Peder",male,20,0,0,350050,7.8542,,,S,,,
Row884,3,no,"Jensen, Mr. Niels Peder",male,48,0,0,350047,7.8542,,,S,,,
Row885,3,no,"Jensen, Mr. Svend Lauritz",male,17,1,0,350048,7.0542,,,S,,,
Row886,3,yes,"Jermyn, Miss. Annie",female,,0,0,14313,7.75,,,Q,D,,
Row887,3,yes,"Johannesen-Bratthammer, Mr. Bernt",male,,0,0,65306,8.1125,,,S,13,,
Row888,3,no,"Johanson, Mr. Jakob Alfred",male,34,0,0,3101264,6.4958,,,S,,143,
